Year,Player,Age,Height,Weight,Birth_State,Birth_City,Collage,Team,Pos,Salary,G,GS,PTS,MP,PER,FTr,OWS,DWS,WS,VORP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
2017.0,Hollis Thompson,25.0,203.0,93.0,California,Pasadena,Georgetown University,PHI,SG,1015696.0,31.0,1.0,171.0,561.0,9.0,0.126,0.3,0.4,0.7,-0.1,66.0,159.0,26.0,71.0,40.0,88.0,13.0,20.0,15.0,68.0,83.0,26.0,14.0,6.0,9.0,55.0
2017.0,Hollis Thompson,25.0,203.0,93.0,California,Pasadena,Georgetown University,NOP,SG,1015696.0,9.0,8.0,34.0,191.0,4.7,0.22,-0.2,0.2,0.0,-0.1,11.0,41.0,6.0,24.0,5.0,17.0,6.0,9.0,4.0,24.0,28.0,9.0,6.0,0.0,2.0,14.0
2017.0,Jeff Withey,26.0,213.0,104.0,California,San Diego,University of Kansas,UTA,C,1577320.0,51.0,1.0,146.0,432.0,18.8,0.466,1.0,0.9,1.8,0.4,55.0,103.0,0.0,1.0,55.0,102.0,36.0,48.0,52.0,69.0,121.0,7.0,16.0,32.0,14.0,52.0
2017.0,Cody Zeller,24.0,213.0,108.0,Indiana,Washington,Indiana University,CHO,PF,12584270.0,62.0,58.0,639.0,1725.0,16.7,0.442,3.4,2.2,5.6,1.8,253.0,443.0,0.0,1.0,253.0,442.0,133.0,196.0,135.0,270.0,405.0,99.0,62.0,58.0,65.0,189.0
2017.0,Kyle Anderson,23.0,206.0,104.0,New York,New York,"University of California, Los Angeles",SAS,SG,2151704.0,72.0,14.0,246.0,1020.0,12.5,0.273,0.7,2.0,2.7,0.9,93.0,209.0,15.0,40.0,78.0,169.0,45.0,57.0,33.0,175.0,208.0,91.0,51.0,26.0,39.0,63.0
2017.0,Tarik Black,25.0,206.0,113.0,Tennessee,Memphis,University of Kansas,LAL,C,3290000.0,67.0,16.0,383.0,1091.0,15.0,0.371,1.5,0.9,2.4,0.1,150.0,294.0,1.0,2.0,149.0,292.0,82.0,109.0,143.0,199.0,342.0,39.0,30.0,44.0,58.0,173.0
2017.0,Bojan Bogdanovic,27.0,198.0,92.0,Serbia,Belgrade,Unknown,TOT,SF,10500000.0,81.0,54.0,1113.0,2083.0,13.5,0.28800000000000003,2.0,0.9,2.9,-0.4,376.0,845.0,144.0,392.0,232.0,453.0,217.0,243.0,37.0,240.0,277.0,111.0,34.0,7.0,130.0,146.0
2017.0,Bojan Bogdanovic,27.0,198.0,92.0,Serbia,Belgrade,Unknown,BRK,SF,10500000.0,55.0,54.0,783.0,1482.0,13.1,0.273,1.1,0.6,1.6,-0.4,269.0,611.0,99.0,277.0,170.0,334.0,146.0,167.0,23.0,174.0,197.0,90.0,24.0,3.0,92.0,99.0
2017.0,Bojan Bogdanovic,27.0,198.0,92.0,Serbia,Belgrade,Unknown,WAS,SF,10500000.0,26.0,0.0,330.0,601.0,14.7,0.325,0.9,0.3,1.3,-0.1,107.0,234.0,45.0,115.0,62.0,119.0,71.0,76.0,14.0,66.0,80.0,21.0,10.0,4.0,38.0,47.0
2017.0,Bruno Caboclo,21.0,206.0,98.0,Brazil,Osasco,Unknown,TOR,SF,2451225.0,9.0,0.0,14.0,40.0,14.6,0.0,0.0,0.1,0.1,0.0,6.0,16.0,2.0,6.0,4.0,10.0,0.0,0.0,5.0,5.0,10.0,4.0,2.0,1.0,2.0,4.0
2017.0,Clint Capela,22.0,206.0,98.0,Unknown,Unknown,Unknown,HOU,C,2334520.0,65.0,59.0,818.0,1551.0,21.4,0.314,3.9,2.1,6.0,1.2,362.0,563.0,0.0,0.0,362.0,563.0,94.0,177.0,178.0,348.0,526.0,64.0,34.0,80.0,87.0,179.0
2017.0,Jordan Clarkson,24.0,196.0,87.0,Florida,Tampa,University of Missouri,LAL,SG,11562500.0,82.0,19.0,1205.0,2397.0,13.1,0.157,0.5,0.7,1.2,-0.4,477.0,1071.0,117.0,356.0,360.0,715.0,134.0,168.0,49.0,197.0,246.0,213.0,88.0,8.0,164.0,150.0
2017.0,Spencer Dinwiddie,23.0,198.0,90.0,California,Los Angeles,University of Colorado,BRK,PG,1524305.0,59.0,18.0,432.0,1334.0,12.7,0.526,1.9,0.9,2.8,0.4,134.0,302.0,38.0,101.0,96.0,201.0,126.0,159.0,27.0,137.0,164.0,185.0,44.0,23.0,66.0,119.0
2017.0,James Ennis,26.0,201.0,95.0,California,Ventura,"California State University, Long Beach",MEM,SF,3028410.0,64.0,28.0,429.0,1501.0,10.6,0.34299999999999997,1.4,1.7,3.2,0.8,146.0,321.0,51.0,137.0,95.0,184.0,86.0,110.0,69.0,190.0,259.0,64.0,46.0,19.0,59.0,165.0
2017.0,Tyler Ennis,22.0,190.0,87.0,Canada,Brampton,Syracuse University,TOT,PG,1524305.0,53.0,2.0,228.0,588.0,11.0,0.12,0.1,0.3,0.4,-0.4,90.0,208.0,27.0,70.0,63.0,138.0,21.0,25.0,10.0,36.0,46.0,86.0,26.0,2.0,45.0,58.0
2017.0,Tyler Ennis,22.0,190.0,87.0,Canada,Brampton,Syracuse University,HOU,PG,1524305.0,31.0,0.0,58.0,196.0,4.0,0.047,-0.4,0.1,-0.2,-0.4,25.0,64.0,6.0,16.0,19.0,48.0,2.0,3.0,4.0,15.0,19.0,34.0,6.0,0.0,24.0,29.0
2017.0,Tyler Ennis,22.0,190.0,87.0,Canada,Brampton,Syracuse University,LAL,PG,1524305.0,22.0,2.0,170.0,392.0,14.6,0.153,0.5,0.2,0.7,0.0,65.0,144.0,21.0,54.0,44.0,90.0,19.0,22.0,6.0,21.0,27.0,52.0,20.0,2.0,21.0,29.0
2017.0,Dante Exum,21.0,198.0,86.0,Australia,Melbourne,Unknown,UTA,PG,4992385.0,66.0,26.0,412.0,1228.0,8.6,0.201,-0.1,1.3,1.2,-0.1,155.0,363.0,44.0,149.0,111.0,214.0,58.0,73.0,30.0,102.0,132.0,112.0,21.0,12.0,80.0,146.0
2017.0,Tim Frazier,26.0,185.0,77.0,Texas,Houston,Pennsylvania State University,NOP,PG,2000000.0,65.0,35.0,464.0,1525.0,12.4,0.319,1.0,1.4,2.4,-0.1,163.0,404.0,40.0,128.0,123.0,276.0,98.0,129.0,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0
2017.0,Langston Galloway,25.0,188.0,90.0,Louisiana,Baton Rouge,Saint Joseph's University,TOT,PG,6666667.0,74.0,2.0,585.0,1495.0,10.4,0.11699999999999999,0.2,1.1,1.3,-0.2,207.0,545.0,120.0,308.0,87.0,237.0,51.0,64.0,27.0,129.0,156.0,93.0,46.0,6.0,46.0,96.0
2017.0,Langston Galloway,25.0,188.0,90.0,Louisiana,Baton Rouge,Saint Joseph's University,NOP,PG,6666667.0,55.0,0.0,471.0,1120.0,11.2,0.11800000000000001,0.2,1.0,1.2,0.1,165.0,441.0,101.0,268.0,64.0,173.0,40.0,52.0,20.0,101.0,121.0,65.0,40.0,5.0,28.0,76.0
2017.0,Langston Galloway,25.0,188.0,90.0,Louisiana,Baton Rouge,Saint Joseph's University,SAC,PG,6666667.0,19.0,2.0,114.0,375.0,8.0,0.115,0.0,0.1,0.1,-0.3,42.0,104.0,19.0,40.0,23.0,64.0,11.0,12.0,7.0,28.0,35.0,28.0,6.0,1.0,18.0,20.0
2017.0,Aaron Gordon,21.0,206.0,99.0,California,San Jose,University of Arizona,ORL,SF,5504420.0,80.0,72.0,1019.0,2298.0,14.4,0.251,2.0,1.7,3.7,0.8,393.0,865.0,77.0,267.0,316.0,598.0,156.0,217.0,116.0,289.0,405.0,150.0,64.0,40.0,89.0,172.0
2017.0,Jerami Grant,22.0,203.0,95.0,Oregon,Portland,Syracuse University,TOT,SF,1524305.0,80.0,4.0,437.0,1531.0,10.1,0.44799999999999995,1.1,1.8,2.9,0.0,152.0,328.0,43.0,116.0,109.0,212.0,90.0,147.0,38.0,168.0,206.0,46.0,33.0,79.0,44.0,149.0
2017.0,Jerami Grant,22.0,203.0,95.0,Oregon,Portland,Syracuse University,PHI,SF,1524305.0,2.0,0.0,16.0,41.0,3.3,0.47100000000000003,-0.2,0.0,-0.1,-0.2,6.0,17.0,0.0,2.0,6.0,15.0,4.0,8.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,5.0
2017.0,Jerami Grant,22.0,203.0,95.0,Oregon,Portland,Syracuse University,OKC,SF,1524305.0,78.0,4.0,421.0,1490.0,10.3,0.447,1.3,1.7,3.0,0.1,146.0,311.0,43.0,114.0,103.0,197.0,86.0,139.0,38.0,161.0,199.0,46.0,33.0,75.0,41.0,144.0
2017.0,JaMychal Green,26.0,206.0,102.0,Alabama,Montgomery,University of Alabama,MEM,PF,8533333.0,77.0,75.0,689.0,2101.0,13.5,0.33399999999999996,3.1,2.6,5.8,1.4,250.0,500.0,55.0,145.0,195.0,355.0,134.0,167.0,167.0,377.0,544.0,84.0,46.0,34.0,94.0,248.0
2017.0,Gary Harris,22.0,193.0,95.0,Indiana,Fishers,Michigan State University,DEN,SG,2550055.0,57.0,56.0,851.0,1782.0,16.5,0.21,3.9,0.7,4.6,1.6,320.0,637.0,107.0,255.0,213.0,382.0,104.0,134.0,48.0,130.0,178.0,164.0,71.0,8.0,76.0,92.0
2017.0,Joe Harris,25.0,198.0,99.0,Washington,Chelan,University of Virginia,BRK,SG,1524305.0,52.0,11.0,428.0,1138.0,9.0,0.135,0.1,0.6,0.8,-0.3,154.0,362.0,85.0,221.0,69.0,141.0,35.0,49.0,16.0,131.0,147.0,54.0,30.0,8.0,55.0,121.0
2017.0,Rodney Hood,24.0,203.0,93.0,Mississippi,Meridian,Duke University,UTA,SG,2386864.0,59.0,55.0,748.0,1593.0,12.4,0.17300000000000001,0.7,1.9,2.6,0.3,272.0,666.0,114.0,307.0,158.0,359.0,90.0,115.0,16.0,186.0,202.0,96.0,38.0,11.0,65.0,132.0
2017.0,Joe Ingles,29.0,203.0,102.0,Australia,Happy Valley,Unknown,UTA,SF,14136364.0,82.0,26.0,581.0,1972.0,12.4,0.151,2.0,3.0,5.0,2.3,204.0,451.0,123.0,279.0,81.0,172.0,50.0,68.0,23.0,237.0,260.0,224.0,96.0,8.0,107.0,163.0
2017.0,Tyler Johnson,24.0,193.0,84.0,North Dakota,Grand Forks,"California State University, Fresno",MIA,PG,5881260.0,73.0,0.0,1002.0,2178.0,15.9,0.308,3.1,2.7,5.8,1.9,357.0,824.0,93.0,250.0,264.0,574.0,195.0,254.0,50.0,243.0,293.0,233.0,84.0,44.0,90.0,176.0
2017.0,Sean Kilpatrick,27.0,193.0,95.0,New York,Yonkers,University of Cincinnati,BRK,SG,1524305.0,70.0,24.0,919.0,1754.0,13.1,0.32899999999999996,0.3,1.1,1.4,-0.4,305.0,735.0,105.0,308.0,200.0,427.0,204.0,242.0,22.0,258.0,280.0,157.0,46.0,6.0,136.0,118.0
2017.0,Joffrey Lauvergne,25.0,211.0,99.0,France,Mulhouse,Unknown,TOT,PF-C,1524305.0,70.0,1.0,375.0,980.0,12.6,0.217,0.4,1.1,1.5,-0.3,148.0,336.0,33.0,98.0,115.0,238.0,46.0,73.0,72.0,179.0,251.0,70.0,25.0,6.0,56.0,83.0
2017.0,Joffrey Lauvergne,25.0,211.0,99.0,France,Mulhouse,Unknown,OKC,PF,1524305.0,50.0,0.0,286.0,739.0,12.9,0.23800000000000002,0.6,0.8,1.4,-0.2,111.0,244.0,27.0,78.0,84.0,166.0,37.0,58.0,51.0,132.0,183.0,51.0,18.0,6.0,40.0,71.0
2017.0,Joffrey Lauvergne,25.0,211.0,99.0,France,Mulhouse,Unknown,CHI,C,1524305.0,20.0,1.0,89.0,241.0,11.6,0.163,-0.2,0.3,0.1,-0.1,37.0,92.0,6.0,20.0,31.0,72.0,9.0,15.0,21.0,47.0,68.0,19.0,7.0,0.0,16.0,12.0
2017.0,Zach LaVine,21.0,196.0,85.0,Washington,Renton,"University of California, Los Angeles",MIN,SG,3202217.0,47.0,47.0,889.0,1749.0,14.6,0.19699999999999998,2.5,0.4,3.0,0.8,326.0,710.0,120.0,310.0,206.0,400.0,117.0,140.0,18.0,141.0,159.0,139.0,41.0,10.0,85.0,104.0
2017.0,James Michael,24.0,198.0,90.0,Unknown,Unknown,Unknown,GSW,PF,760000.0,52.0,2.0,147.0,457.0,13.0,0.359,0.3,0.8,1.1,0.2,62.0,117.0,2.0,8.0,60.0,109.0,21.0,42.0,34.0,56.0,90.0,17.0,18.0,29.0,19.0,47.0
2017.0,K.J. McDaniels,23.0,198.0,90.0,Unknown,Unknown,Unknown,TOT,SF,100000.0,49.0,0.0,206.0,505.0,11.5,0.225,0.0,0.5,0.5,-0.3,77.0,169.0,20.0,66.0,57.0,103.0,32.0,38.0,15.0,67.0,82.0,13.0,19.0,18.0,29.0,49.0
2017.0,K.J. McDaniels,23.0,198.0,90.0,Unknown,Unknown,Unknown,HOU,SF,100000.0,29.0,0.0,80.0,212.0,10.2,0.147,0.0,0.2,0.3,-0.1,31.0,68.0,9.0,27.0,22.0,41.0,9.0,10.0,6.0,24.0,30.0,4.0,7.0,8.0,10.0,24.0
2017.0,K.J. McDaniels,23.0,198.0,90.0,Unknown,Unknown,Unknown,BRK,SF,100000.0,20.0,0.0,126.0,293.0,12.5,0.27699999999999997,0.0,0.3,0.3,-0.1,46.0,101.0,11.0,39.0,35.0,62.0,23.0,28.0,9.0,43.0,52.0,9.0,12.0,10.0,19.0,25.0
2017.0,Doug McDermott,25.0,203.0,102.0,North Dakota,Grand Forks,Creighton University,TOT,SF,3294994.0,66.0,5.0,592.0,1508.0,10.7,0.16899999999999998,1.6,1.0,2.6,-0.6,222.0,497.0,77.0,207.0,145.0,290.0,71.0,84.0,20.0,159.0,179.0,58.0,13.0,5.0,38.0,79.0
2017.0,Doug McDermott,25.0,203.0,102.0,North Dakota,Grand Forks,Creighton University,CHI,SF,3294994.0,44.0,4.0,447.0,1078.0,11.3,0.18,1.1,0.8,1.9,-0.2,166.0,373.0,56.0,149.0,110.0,224.0,59.0,67.0,14.0,116.0,130.0,45.0,11.0,4.0,32.0,57.0
2017.0,Doug McDermott,25.0,203.0,102.0,North Dakota,Grand Forks,Creighton University,OKC,SF,3294994.0,22.0,1.0,145.0,430.0,9.3,0.13699999999999998,0.5,0.2,0.7,-0.3,56.0,124.0,21.0,58.0,35.0,66.0,12.0,17.0,6.0,43.0,49.0,13.0,2.0,1.0,6.0,22.0
2017.0,Nikola Mirotic,25.0,208.0,99.0,Montenegro,Podgorica,Unknown,CHI,PF,12500000.0,70.0,15.0,744.0,1679.0,14.5,0.205,1.3,2.5,3.8,1.0,258.0,625.0,129.0,377.0,129.0,248.0,99.0,128.0,61.0,323.0,384.0,75.0,53.0,56.0,79.0,128.0
2017.0,Shabazz Napier,25.0,185.0,79.0,Massachusetts,Roxbury,University of Connecticut,POR,PG,2361360.0,53.0,2.0,218.0,512.0,13.6,0.268,0.1,0.5,0.6,0.0,73.0,183.0,34.0,92.0,39.0,91.0,38.0,49.0,8.0,53.0,61.0,67.0,32.0,2.0,41.0,38.0
2017.0,Nerlens Noel,22.0,211.0,103.0,Massachusetts,Malden,University of Kentucky,TOT,C,4187599.0,51.0,19.0,445.0,1047.0,20.4,0.359,2.1,1.9,4.0,1.4,184.0,309.0,0.0,1.0,184.0,308.0,77.0,111.0,93.0,201.0,294.0,50.0,65.0,51.0,51.0,126.0
2017.0,Nerlens Noel,22.0,211.0,103.0,Massachusetts,Malden,University of Kentucky,PHI,C,4187599.0,29.0,7.0,257.0,564.0,20.8,0.36,1.1,1.0,2.2,0.8,107.0,175.0,0.0,1.0,107.0,174.0,43.0,63.0,46.0,98.0,144.0,30.0,43.0,26.0,29.0,71.0
2017.0,Nerlens Noel,22.0,211.0,103.0,Massachusetts,Malden,University of Kentucky,DAL,C,4187599.0,22.0,12.0,188.0,483.0,19.9,0.358,0.9,0.9,1.8,0.6,77.0,134.0,0.0,0.0,77.0,134.0,34.0,48.0,47.0,103.0,150.0,20.0,22.0,25.0,22.0,55.0
2017.0,Lucas Nogueira,24.0,213.0,109.0,Brazil,Sao Goncalo,Unknown,TOR,C,2947305.0,57.0,6.0,253.0,1088.0,15.5,0.429,1.7,2.0,3.7,2.0,103.0,156.0,3.0,12.0,100.0,144.0,44.0,67.0,82.0,161.0,243.0,42.0,52.0,90.0,46.0,137.0
2017.0,Jusuf Nurkic,22.0,213.0,127.0,Bosnia and Herzegovina,Tuzla,Unknown,TOT,C,2947305.0,65.0,48.0,662.0,1391.0,17.5,0.39299999999999996,0.2,1.8,2.0,0.6,271.0,534.0,0.0,1.0,271.0,533.0,120.0,210.0,154.0,313.0,467.0,123.0,50.0,74.0,143.0,161.0
2017.0,Jusuf Nurkic,22.0,213.0,127.0,Bosnia and Herzegovina,Tuzla,Unknown,DEN,C,2947305.0,45.0,29.0,358.0,807.0,15.0,0.379,-0.2,0.8,0.6,-0.1,151.0,298.0,0.0,0.0,151.0,298.0,56.0,113.0,89.0,171.0,260.0,60.0,25.0,36.0,81.0,88.0
2017.0,Jusuf Nurkic,22.0,213.0,127.0,Bosnia and Herzegovina,Tuzla,Unknown,POR,C,2947305.0,20.0,19.0,304.0,584.0,21.1,0.41100000000000003,0.4,1.0,1.4,0.7,120.0,236.0,0.0,1.0,120.0,235.0,64.0,97.0,65.0,142.0,207.0,63.0,25.0,38.0,62.0,73.0
2017.0,Johnny O'Bryant,23.0,206.0,116.0,Mississippi,Cleveland,Louisiana State University,TOT,PF,1524305.0,11.0,0.0,38.0,80.0,14.9,0.2,0.1,0.0,0.1,0.0,15.0,30.0,3.0,6.0,12.0,24.0,5.0,6.0,9.0,10.0,19.0,6.0,0.0,1.0,6.0,10.0
2017.0,Johnny O'Bryant,23.0,206.0,116.0,Mississippi,Cleveland,Louisiana State University,DEN,PF,1524305.0,7.0,0.0,20.0,46.0,14.4,0.267,0.1,0.0,0.1,0.0,7.0,15.0,2.0,3.0,5.0,12.0,4.0,4.0,5.0,6.0,11.0,2.0,0.0,1.0,3.0,4.0
2017.0,Johnny O'Bryant,23.0,206.0,116.0,Mississippi,Cleveland,Louisiana State University,CHO,PF,1524305.0,4.0,0.0,18.0,34.0,15.5,0.133,0.0,0.0,0.1,0.0,8.0,15.0,1.0,3.0,7.0,12.0,1.0,2.0,4.0,4.0,8.0,4.0,0.0,0.0,3.0,6.0
2017.0,Jabari Parker,21.0,203.0,113.0,Illinois,Chicago,Duke University,MIL,PF,6782392.0,51.0,50.0,1025.0,1728.0,19.1,0.268,2.6,1.5,4.1,1.0,399.0,814.0,65.0,178.0,334.0,636.0,162.0,218.0,79.0,235.0,314.0,142.0,51.0,22.0,92.0,111.0
2017.0,Elfrid Payton,22.0,193.0,83.0,Louisiana,Gretna,University of Louisiana at Lafayette,ORL,PG,3332340.0,82.0,58.0,1046.0,2412.0,17.2,0.231,2.4,2.0,4.4,1.7,430.0,912.0,40.0,146.0,390.0,766.0,146.0,211.0,89.0,298.0,387.0,529.0,88.0,40.0,178.0,177.0
2017.0,Dwight Powell,25.0,211.0,108.0,Canada,Toronto,Stanford University,DAL,C,9003125.0,77.0,3.0,516.0,1333.0,17.6,0.374,2.7,1.9,4.6,1.2,194.0,377.0,21.0,74.0,173.0,303.0,107.0,141.0,93.0,213.0,306.0,49.0,61.0,39.0,34.0,135.0
2017.0,Julius Randle,22.0,206.0,113.0,Texas,Dallas,University of Kentucky,LAL,PF,4149242.0,74.0,73.0,975.0,2132.0,16.3,0.365,2.0,1.5,3.5,1.1,377.0,773.0,17.0,63.0,360.0,710.0,204.0,282.0,151.0,485.0,636.0,264.0,49.0,37.0,173.0,248.0
2017.0,Damjan Rudez,30.0,208.0,103.0,Croatia,Zagreb,Unknown,ORL,SF,1524305.0,45.0,0.0,82.0,314.0,6.3,0.0,-0.1,0.2,0.1,-0.2,31.0,88.0,20.0,64.0,11.0,24.0,0.0,0.0,5.0,20.0,25.0,20.0,12.0,1.0,9.0,31.0
2017.0,Marcus Smart,22.0,193.0,99.0,Texas,Flower Mound,Oklahoma State University,BOS,SG,4538020.0,79.0,24.0,835.0,2399.0,12.0,0.33399999999999996,0.5,2.7,3.2,1.0,269.0,749.0,94.0,332.0,175.0,417.0,203.0,250.0,78.0,228.0,306.0,364.0,125.0,34.0,159.0,192.0
2017.0,Nik Stauskas,23.0,198.0,92.0,Canada,Mississauga,University of Michigan,PHI,SG,3807146.0,80.0,27.0,756.0,2188.0,9.0,0.237,0.1,1.4,1.4,-0.2,251.0,634.0,132.0,359.0,119.0,275.0,122.0,150.0,21.0,205.0,226.0,188.0,45.0,32.0,128.0,144.0
2017.0,Noah Vonleh,21.0,208.0,108.0,Massachusetts,Haverhill,Indiana University,POR,PF,3505233.0,74.0,41.0,327.0,1265.0,10.8,0.348,0.6,1.2,1.8,-0.6,130.0,270.0,7.0,20.0,123.0,250.0,60.0,94.0,131.0,256.0,387.0,31.0,30.0,27.0,64.0,154.0
2017.0,T.J. Warren,23.0,208.0,108.0,Unknown,Unknown,Unknown,PHO,SF,3152931.0,66.0,59.0,951.0,2048.0,15.6,0.18899999999999997,3.0,1.1,4.1,0.9,403.0,814.0,26.0,98.0,377.0,716.0,119.0,154.0,125.0,214.0,339.0,75.0,76.0,39.0,57.0,175.0
2017.0,Andrew Wiggins,21.0,203.0,90.0,Canada,Toronto,University of Kansas,MIN,SF,7574322.0,82.0,82.0,1933.0,3048.0,16.5,0.345,3.3,0.9,4.2,-0.6,709.0,1570.0,103.0,289.0,606.0,1281.0,412.0,542.0,103.0,226.0,329.0,189.0,82.0,30.0,187.0,183.0
2017.0,C.J. Wilcox,26.0,203.0,90.0,Unknown,Unknown,Unknown,ORL,SG,1209600.0,22.0,0.0,21.0,108.0,2.9,0.065,-0.2,0.0,-0.2,-0.2,8.0,31.0,3.0,15.0,5.0,16.0,2.0,2.0,4.0,8.0,12.0,12.0,2.0,1.0,6.0,8.0
2017.0,James Young,21.0,198.0,97.0,Michigan,Flint,University of Kentucky,BOS,SG,1621415.0,29.0,0.0,68.0,220.0,10.0,0.155,0.1,0.2,0.3,-0.1,25.0,58.0,12.0,35.0,13.0,23.0,6.0,9.0,6.0,20.0,26.0,4.0,10.0,2.0,4.0,15.0
2017.0,Justin Anderson,23.0,198.0,103.0,Virginia,Montross,University of Virginia,TOT,SF,1579440.0,75.0,10.0,532.0,1228.0,13.9,0.294,0.6,1.3,1.9,0.1,186.0,439.0,58.0,194.0,128.0,245.0,102.0,129.0,69.0,176.0,245.0,66.0,41.0,23.0,66.0,109.0
2017.0,Justin Anderson,23.0,198.0,103.0,Virginia,Montross,University of Virginia,DAL,SF,1579440.0,51.0,2.0,329.0,710.0,14.7,0.318,0.1,0.9,1.0,0.0,111.0,277.0,37.0,122.0,74.0,155.0,70.0,88.0,39.0,110.0,149.0,32.0,28.0,16.0,40.0,64.0
2017.0,Justin Anderson,23.0,198.0,103.0,Virginia,Montross,University of Virginia,PHI,SF,1579440.0,24.0,8.0,203.0,518.0,12.8,0.253,0.5,0.4,0.9,0.1,75.0,162.0,21.0,72.0,54.0,90.0,32.0,41.0,30.0,66.0,96.0,34.0,13.0,7.0,26.0,45.0
2017.0,Nemanja Bjelica,28.0,208.0,108.0,Serbia,Belgrade,Unknown,MIN,PF,3949999.0,65.0,1.0,403.0,1190.0,11.0,0.171,0.6,0.9,1.5,0.3,151.0,356.0,56.0,177.0,95.0,179.0,45.0,61.0,57.0,187.0,244.0,79.0,40.0,20.0,59.0,154.0
2017.0,Devin Booker,20.0,198.0,93.0,Michigan,Grand Rapids,University of Kentucky,PHO,SG,2319360.0,78.0,78.0,1726.0,2730.0,14.6,0.308,1.4,0.6,2.0,-0.2,606.0,1431.0,147.0,405.0,459.0,1026.0,367.0,441.0,46.0,203.0,249.0,268.0,72.0,21.0,241.0,242.0
2017.0,Willie Cauley-Stein,23.0,213.0,108.0,Kansas,Spearville,University of Kentucky,SAC,C,3704160.0,75.0,21.0,611.0,1421.0,16.4,0.314,1.4,1.5,3.0,0.3,255.0,481.0,0.0,2.0,255.0,479.0,101.0,151.0,85.0,255.0,340.0,80.0,53.0,45.0,69.0,147.0
2017.0,Rakeem Christmas,25.0,206.0,113.0,New Jersey,Irvington,Syracuse University,IND,PF,172552.0,29.0,0.0,59.0,219.0,10.4,0.674,0.3,0.2,0.5,-0.1,19.0,43.0,0.0,0.0,19.0,43.0,21.0,29.0,26.0,30.0,56.0,4.0,3.0,6.0,8.0,37.0
2017.0,Pat Connaughton,24.0,196.0,93.0,Massachusetts,Arlington,University of Notre Dame,POR,SG,1471382.0,39.0,1.0,98.0,316.0,11.8,0.125,0.4,0.2,0.6,0.0,37.0,72.0,17.0,33.0,20.0,39.0,7.0,9.0,10.0,42.0,52.0,28.0,6.0,2.0,17.0,23.0
2017.0,Sam Dekker,22.0,206.0,104.0,Wisconsin,Sheboygan,University of Wisconsin,HOU,SF,1794600.0,77.0,2.0,504.0,1419.0,13.0,0.159,1.9,1.2,3.1,0.3,203.0,429.0,60.0,187.0,143.0,242.0,38.0,68.0,94.0,190.0,284.0,76.0,38.0,21.0,41.0,83.0
2017.0,Jarell Eddie,25.0,201.0,98.0,Florida,Tampa,Virginia Polytechnic Institute and State University,PHO,SF,83129.0,5.0,0.0,24.0,62.0,9.7,0.474,0.1,0.0,0.1,-0.1,6.0,19.0,4.0,16.0,2.0,3.0,8.0,9.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0
2017.0,Cristiano Felicio,24.0,208.0,124.0,Brazil,Pouso Alegre,Unknown,CHI,C,7843500.0,66.0,0.0,316.0,1040.0,15.2,0.419,2.1,1.3,3.4,0.5,128.0,222.0,0.0,0.0,128.0,222.0,60.0,93.0,124.0,187.0,311.0,40.0,25.0,16.0,33.0,110.0
2017.0,Jerian Grant,24.0,203.0,95.0,Oregon,Portland,Syracuse University,CHI,PG,1713840.0,63.0,28.0,370.0,1028.0,13.1,0.243,1.3,1.2,2.5,0.4,128.0,301.0,49.0,134.0,79.0,167.0,65.0,73.0,17.0,94.0,111.0,120.0,47.0,8.0,44.0,93.0
2017.0,Montrezl Harrell,23.0,203.0,108.0,North Carolina,Tarboro,University of Louisville,HOU,C,1471382.0,58.0,14.0,527.0,1064.0,19.2,0.35100000000000003,3.1,1.0,4.1,0.8,225.0,345.0,1.0,7.0,224.0,338.0,76.0,121.0,81.0,138.0,219.0,64.0,20.0,42.0,44.0,126.0
2017.0,Mario Hezonja,21.0,203.0,97.0,Croatia,Dubrovnik,Unknown,ORL,SF,4078320.0,65.0,2.0,317.0,960.0,7.2,0.152,-1.4,0.7,-0.7,-0.9,117.0,330.0,43.0,144.0,74.0,186.0,40.0,50.0,20.0,126.0,146.0,62.0,30.0,14.0,58.0,74.0
2017.0,Darrun Hilliard,23.0,198.0,92.0,Pennsylvania,Bethlehem,Villanova University,DET,SG,874636.0,39.0,1.0,127.0,381.0,5.9,0.222,-0.6,0.4,-0.2,-0.4,47.0,126.0,12.0,46.0,35.0,80.0,21.0,28.0,2.0,31.0,33.0,33.0,11.0,2.0,28.0,39.0
2017.0,Rondae Hollis-Jefferson,22.0,201.0,99.0,Pennsylvania,Chester,University of Arizona,BRK,SF,1471382.0,78.0,50.0,675.0,1761.0,13.7,0.467,0.4,2.2,2.6,0.4,235.0,542.0,15.0,67.0,220.0,475.0,190.0,253.0,96.0,356.0,452.0,154.0,82.0,44.0,116.0,177.0
2017.0,Richaun Holmes,23.0,208.0,111.0,Illinois,Lockport,Bowling Green State University,PHI,C,1471382.0,57.0,17.0,559.0,1193.0,18.6,0.25,2.2,1.6,3.7,1.1,230.0,412.0,27.0,77.0,203.0,335.0,72.0,103.0,94.0,217.0,311.0,58.0,42.0,55.0,55.0,136.0
